🇨🇳｜央视频道,#genre#
江苏卫视山东,http://58.57.21.166:9901/tsfile/live/0127_1.m3u8
浙江卫视山东,http://58.57.21.166:9901/tsfile/live/0124_1.m3u8
湖南卫视山东,http://58.57.21.166:9901/tsfile/live/0128_1.m3u8
深圳卫视山东,http://58.57.21.166:9901/tsfile/live/0126_1.m3u8
广东卫视山东,http://58.57.21.166:9901/tsfile/live/0125_1.m3u8
重庆卫视山东,http://58.57.21.166:9901/tsfile/live/0142_1.m3u8
陕西卫视山东,http://58.57.21.166:9901/tsfile/live/0136_1.m3u8
四川卫视山东,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8
河南卫视山东,http://58.57.21.166:9901/tsfile/live/0139_1.m3u8
云南卫视山东,http://58.57.21.166:9901/tsfile/live/0119_1.m3u8
吉林卫视山东,http://58.57.21.166:9901/tsfile/live/0116_1.m3u8
新疆卫视山东,http://58.57.21.166:9901/tsfile/live/0110_1.m3u8
内蒙古视山东,http://58.57.21.166:9901/tsfile/live/0109_1.m3u8
安徽卫视山东,http://58.57.21.166:9901/tsfile/live/0130_1.m3u8
湖北卫视山东,http://58.57.21.166:9901/tsfile/live/0132_1.m3u8
辽宁卫视山东,http://58.57.21.166:9901/tsfile/live/0121_1.m3u8
天津卫视山东,http://58.57.21.166:9901/tsfile/live/0135_1.m3u8
河北卫视山东,http://58.57.21.166:9901/tsfile/live/0117_1.m3u8
东南卫视山东,http://58.57.21.166:9901/tsfile/live/0137_1.m3u8
广西卫视山东,http://58.57.21.166:9901/tsfile/live/0113_1.m3u8
山西卫视山东,http://58.57.21.166:9901/tsfile/live/0118_1.m3u8
黑龙江视山东,http://58.57.21.166:9901/tsfile/live/0143_1.m3u8
江西卫视山东,http://58.57.21.166:9901/tsfile/live/0138_1.m3u8
贵州卫视山东,http://58.57.21.166:9901/tsfile/live/0120_1.m3u8
青海卫视山东,http://58.57.21.166:9901/tsfile/live/0140_1.m3u8
宁夏卫视山东,http://58.57.21.166:9901/tsfile/live/0112_1.m3u8
甘肃卫视山东,http://58.57.21.166:9901/tsfile/live/0141_1.m3u8
海南卫视山东,http://58.57.21.166:9901/tsfile/live/1000_1.m3u8
西藏卫视山东,http://58.57.21.166:9901/tsfile/live/0111_1.m3u8
福建电信,#genre#
CCTV-01福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.61:9884
CCTV-01福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.60:9878
CCTV-02福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.174:9032
CCTV-03福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.34:9722
CCTV-04福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.206:9224
CCTV-05福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.35:9728
CCTV-5+福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.171:9014
CCTV-06福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.36:9734
CCTV-07福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.175:9038
CCTV-08福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.37:9740
CCTV-09福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.172:9020
CCTV-10福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.176:9044
CCTV-11福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.21:8120
CCTV-12福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.177:9050
CCTV-13福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.23:8132
CCTV-14福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.178:9056
CCTV-15福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.25:8144
CCTV-17福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.9:9572
凤凰资讯福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.183:9086
凤凰中文福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.184:9092
CGTN_英福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.19:8108
CGTN_法福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.44:9782
CGTN_俄福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.45:9788
CGTN_德福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.43:9776
动作电影福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.16:9616
北京卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.32:8186
东方卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.28:8162
湖南卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.31:8180
江苏卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.30:8174
浙江卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.29:8168
安徽卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.248:9476
天津卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.180:9068
深圳卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.46:9794
湾区卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.5:9548
广东卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.33:8192
河北卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.57:8336
山东卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.119:8708
湖北卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.120:8714
黑龙江视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.34:8198
贵州卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.159:8942
四川卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.251:9494
江西卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.182:9080
辽宁卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.181:9074
重庆卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.250:9488
东南卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.132:8708
海峡卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.151:8894
厦门卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.11:8060
云南卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.61:8360
河南卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.59:8348
海南卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.42:8246
广西卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.48:8282
陕西卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.38:8222
青海卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.60:8354
宁夏卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.56:8330
吉林卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.223:9326
山西卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.224:9332
甘肃卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.225:9338
内蒙古视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.226:9344
新疆卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.227:9350
兵团卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.228:9356
西藏卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.229:9362
三沙卫视福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.10:9578
中国教_1福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.167:8990
中国教_2福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.6:9554
中国教_4福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.15:9608
中国气像福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.64:8378
纪实人文福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.165:8978
金鹰纪实福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.7:9560
金鹰卡通福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.221:9314
卡酷少儿福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.222:9320
哈哈炫动福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.70:8414
动漫秀场福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.148:8876
嘉佳卡通福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.72:8426
欢笑剧场福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.146:8864
都市剧场福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.149:8882
游戏风云福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.145:8858
乐游频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.147:8870
法治天地福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.75:8444
东方财经福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.76:8450
金色学堂福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.78:8462
快乐垂钓福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.8:9566
生活时尚福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.141:8834
中华特产福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.72:9950
车迷频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.64:9902
优优宝贝福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.70:9938
环球旅游福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.66:9914
生态环境福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.68:9926
百姓健康福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.62:9890
四海钓鱼福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.69:9932
家庭理财福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.67:9920
财富天下福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.63:9896
证券服务福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.71:9944
先锋乒羽福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.17:9622
茶道频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.59:9872
梨园频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.19:9634
文物宝库福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.21:9646
武术世界福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.22:9652
新动漫台福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.18:9628
中学生台福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.73:9956
发现之旅福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.74:9962
快乐购物福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.169:9002
央广购物福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.220:9308
综合频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.1:8000
综合频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.4:9542
公共频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.3:8012
新闻频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.4:8018
电视频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.5:8024
旅游频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.6:8030
经济频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.7:8036
体育频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.160:8948
少儿频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.9:8048
教育频道福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.2.173:9026
厦门_1套福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.55:9848
厦门_2套福建,http://e1.woc.iiiya.cn:8888/rtp/239.61.3.56:9854
广西电信,#genre#
CCTV-01广西,http://113.12.136.85:4022/udp/239.81.0.102:4056
CCTV-01广西,http://113.12.136.85:4022/udp/239.81.0.13:4056
CCTV-02广西,http://113.12.136.85:4022/udp/239.81.0.115:4056
CCTV-02广西,http://113.12.136.85:4022/udp/239.81.0.14:4056
CCTV-03广西,http://113.12.136.85:4022/udp/239.81.0.231:4056
CCTV-04广西,http://113.12.136.85:4022/udp/239.81.0.96:4056
CCTV-04广西,http://113.12.136.85:4022/udp/239.81.0.16:4056
CCTV-05广西,http://113.12.136.85:4022/udp/239.81.0.232:4056
CCTV-5+广西,http://113.12.136.85:4022/udp/239.81.0.101:4056
CCTV-06广西,http://113.12.136.85:4022/udp/239.81.0.233:4056
CCTV-07广西,http://113.12.136.85:4022/udp/239.81.0.116:4056
CCTV-07广西,http://113.12.136.85:4022/udp/239.81.0.19:4056
CCTV-08广西,http://113.12.136.85:4022/udp/239.81.0.234:4056
CCTV-09广西,http://113.12.136.85:4022/udp/239.81.0.117:4056
CCTV-09广西,http://113.12.136.85:4022/udp/239.81.0.21:4056
CCTV-10广西,http://113.12.136.85:4022/udp/239.81.0.118:4056
CCTV-10广西,http://113.12.136.85:4022/udp/239.81.0.22:4056
CCTV-11广西,http://113.12.136.85:4022/udp/239.81.0.229:4056
CCTV-11广西,http://113.12.136.85:4022/udp/239.81.0.23:4056
CCTV-12广西,http://113.12.136.85:4022/udp/239.81.0.119:4056
CCTV-12广西,http://113.12.136.85:4022/udp/239.81.0.24:4056
CCTV-13广西,http://113.12.136.85:4022/udp/239.81.0.26:4056
CCTV-13广西,http://113.12.136.85:4022/udp/239.81.0.206:4056
CCTV-14广西,http://113.12.136.85:4022/udp/239.81.0.120:4056
CCTV-14广西,http://113.12.136.85:4022/udp/239.81.0.25:4056
CCTV-15广西,http://113.12.136.85:4022/udp/239.81.0.230:4056
CCTV-15广西,http://113.12.136.85:4022/udp/239.81.0.27:4056
CCTV-17广西,http://113.12.136.85:4022/udp/239.81.0.228:4056
CCTV-17广西,http://113.12.136.85:4022/udp/239.81.0.227:4056
北京卫视广西,http://113.12.136.85:4022/udp/239.81.0.109:4056
北京卫视广西,http://113.12.136.85:4022/udp/239.81.0.30:4056
天津卫视广西,http://113.12.136.85:4022/udp/239.81.0.113:4056
天津卫视广西,http://113.12.136.85:4022/udp/239.81.0.50:4056
东方卫视广西,http://113.12.136.85:4022/udp/239.81.0.111:4056
东方卫视广西,http://113.12.136.85:4022/udp/239.81.0.29:4056
东方财经广西,http://113.12.136.85:4022/udp/239.81.0.76:4056
重庆卫视广西,http://113.12.136.85:4022/udp/239.81.0.47:4056
浙江卫视广西,http://113.12.136.85:4022/udp/239.81.0.108:4056
浙江卫视广西,http://113.12.136.85:4022/udp/239.81.0.31:4056
安徽卫视广西,http://113.12.136.85:4022/udp/239.81.0.211:4056
安徽卫视广西,http://113.12.136.85:4022/udp/239.81.0.37:4056
江苏卫视广西,http://113.12.136.85:4022/udp/239.81.0.106:4056
江苏卫视广西,http://113.12.136.85:4022/udp/239.81.0.34:4056
山东卫视广西,http://113.12.136.85:4022/udp/239.81.0.114:4056
山东卫视广西,http://113.12.136.85:4022/udp/239.81.0.39:4056
辽宁卫视广西,http://113.12.136.85:4022/udp/239.81.0.210:4056
辽宁卫视广西,http://113.12.136.85:4022/udp/239.81.0.35:4056
吉林卫视广西,http://113.12.136.85:4022/udp/239.81.0.58:4056
黑龙江视广西,http://113.12.136.85:4022/udp/239.81.0.105:4056
黑龙江视广西,http://113.12.136.85:4022/udp/239.81.0.33:4056
内蒙古视广西,http://113.12.136.85:4022/udp/239.81.0.54:4056
宁夏卫视广西,http://113.12.136.85:4022/udp/239.81.0.60:4056
甘肃卫视广西,http://113.12.136.85:4022/udp/239.81.0.207:4056
青海卫视广西,http://113.12.136.85:4022/udp/239.81.0.53:4056
新疆卫视广西,http://113.12.136.85:4022/udp/239.81.0.46:4056
兵团卫视广西,http://113.12.136.85:4022/udp/239.81.0.213:4056
西藏卫视广西,http://113.12.136.85:4022/udp/239.81.0.55:4056
云南卫视广西,http://113.12.136.85:4022/udp/239.81.0.45:4056
四川卫视广西,http://113.12.136.85:4022/udp/239.81.0.130:4056
四川卫视广西,http://113.12.136.85:4022/udp/239.81.0.43:4056
贵州卫视广西,http://113.12.136.85:4022/udp/239.81.0.95:4056
贵州卫视广西,http://113.12.136.85:4022/udp/239.81.0.56:4056
海南卫视广西,http://113.12.136.85:4022/udp/239.81.0.48:4056
三沙卫视广西,http://113.12.136.85:4022/udp/239.81.0.242:4056
广东卫视广西,http://113.12.136.85:4022/udp/239.81.0.104:4056
广东卫视广西,http://113.12.136.85:4022/udp/239.81.0.36:4056
南方卫视广西,http://113.12.136.85:4022/udp/239.81.0.32:4056
深圳卫视广西,http://113.12.136.85:4022/udp/239.81.0.103:4056
深圳卫视广西,http://113.12.136.85:4022/udp/239.81.0.57:4056
湖南卫视广西,http://113.12.136.85:4022/udp/239.81.0.110:4056
湖南卫视广西,http://113.12.136.85:4022/udp/239.81.0.40:4056
湖北卫视广西,http://113.12.136.85:4022/udp/239.81.0.112:4056
湖北卫视广西,http://113.12.136.85:4022/udp/239.81.0.41:4056
陕西卫视广西,http://113.12.136.85:4022/udp/239.81.0.89:4056
山西卫视广西,http://113.12.136.85:4022/udp/239.81.0.49:4056
河南卫视广西,http://113.12.136.85:4022/udp/239.81.0.44:4056
河北卫视广西,http://113.12.136.85:4022/udp/239.81.0.94:4056
河北卫视广西,http://113.12.136.85:4022/udp/239.81.0.51:4056
江西卫视广西,http://113.12.136.85:4022/udp/239.81.0.204:4056
江西卫视广西,http://113.12.136.85:4022/udp/239.81.0.38:4056
东南卫视广西,http://113.12.136.85:4022/udp/239.81.0.215:4056
东南卫视广西,http://113.12.136.85:4022/udp/239.81.0.59:4056
厦门卫视广西,http://113.12.136.85:4022/udp/239.81.0.212:4056
山东教育广西,http://113.12.136.85:4022/udp/239.81.0.93:4056
广西卫视广西,http://113.12.136.85:4022/udp/239.81.0.107:4056
综艺频道广西,http://113.12.136.85:4022/udp/239.81.0.214:4056
影视频道广西,http://113.12.136.85:4022/udp/239.81.0.250:4056
新闻频道广西,http://113.12.136.85:4022/udp/239.81.0.248:4056
公共频道广西,http://113.12.136.85:4022/udp/239.81.0.249:4056
都市频道广西,http://113.12.136.85:4022/udp/239.81.0.247:4056
卫视频道广西,http://113.12.136.85:4022/udp/239.81.0.2:4056
综艺频道广西,http://113.12.136.85:4022/udp/239.81.0.3:4056
都市频道广西,http://113.12.136.85:4022/udp/239.81.0.4:4056
新闻频道广西,http://113.12.136.85:4022/udp/239.81.0.5:4056
公共频道广西,http://113.12.136.85:4022/udp/239.81.0.6:4056
影视频道广西,http://113.12.136.85:4022/udp/239.81.0.7:4056
国际频道广西,http://113.12.136.85:4022/udp/239.81.0.8:4056
乐思频道广西,http://113.12.136.85:4022/udp/239.81.0.9:4056
移动电视广西,http://113.12.136.85:4022/udp/239.81.0.10:4056
科教频道广西,http://113.12.136.85:4022/udp/239.81.0.11:4056
中学生频广西,http://113.12.136.85:4022/udp/239.81.0.87:4056
CGTN-英广西,http://113.12.136.85:4022/udp/239.81.0.28:4056
CETV-01广西,http://113.12.136.85:4022/udp/239.81.0.92:4056
CETV-01广西,http://113.12.136.85:4022/udp/239.81.0.52:4056
CETV-02广西,http://113.12.136.85:4022/udp/239.81.0.245:4056
CETV-04广西,http://113.12.136.85:4022/udp/239.81.0.246:4056
南宁影视广西,http://113.12.136.85:4022/udp/239.81.0.128:4056
南宁新闻广西,http://113.12.136.85:4022/udp/239.81.0.241:4056
南宁新闻广西,http://113.12.136.85:4022/udp/239.81.0.126:4056
南宁公共广西,http://113.12.136.85:4022/udp/239.81.0.129:4056
南宁都市广西,http://113.12.136.85:4022/udp/239.81.0.127:4056
柳州新闻广西,http://113.12.136.85:4022/udp/239.81.0.134:4056
北海新闻广西,http://113.12.136.85:4022/udp/239.81.0.136:4056
玉林新闻广西,http://113.12.136.85:4022/udp/239.81.0.138:4056
贺州新闻广西,http://113.12.136.85:4022/udp/239.81.0.137:4056
桂林新闻广西,http://113.12.136.85:4022/udp/239.81.0.135:4056
爱上—4K广西,http://113.12.136.85:4022/udp/239.81.0.123:4056
经典电影广西,http://113.12.136.85:4022/udp/239.81.0.84:4056
热播剧场广西,http://113.12.136.85:4022/udp/239.81.0.85:4056
都市剧场广西,http://113.12.136.85:4022/udp/239.81.0.81:4056
生活时尚广西,http://113.12.136.85:4022/udp/239.81.0.75:4056
魅力时尚广西,http://113.12.136.85:4022/udp/239.81.0.83:4056
七彩戏剧广西,http://113.12.136.85:4022/udp/239.81.0.70:4056
法治天地广西,http://113.12.136.85:4022/udp/239.81.0.79:4056
金色频道广西,http://113.12.136.85:4022/udp/239.81.0.80:4056
IPTV—04广西,http://113.12.136.85:4022/udp/239.81.0.251:4056
IPTV—05广西,http://113.12.136.85:4022/udp/239.81.0.205:4056
IPTV—07广西,http://113.12.136.85:4022/udp/239.81.0.253:4056
IPTV—08广西,http://113.12.136.85:4022/udp/239.81.0.208:4056
IPTV—09广西,http://113.12.136.85:4022/udp/239.81.0.209:4056
IPTV影院广西,http://113.12.136.85:4022/udp/239.81.0.100:4056
IPTV—12广西,http://113.12.136.85:4022/udp/239.81.0.124:4056
IPTV—13广西,http://113.12.136.85:4022/udp/239.81.0.125:4056
IPTV自然广西,http://113.12.136.85:4022/udp/239.81.0.18:4056
IPTV法治广西,http://113.12.136.85:4022/udp/239.81.0.20:4056
IPTV小品广西,http://113.12.136.85:4022/udp/239.81.0.17:4056
IPTV剧场广西,http://113.12.136.85:4022/udp/239.81.0.15:4056
IPTV综艺广西,http://113.12.136.85:4022/udp/239.81.0.66:4056
IPTV体育广西,http://113.12.136.85:4022/udp/239.81.0.12:4056
IPTV电影广西,http://113.12.136.85:4022/udp/239.81.0.65:4056
IPTV电视广西,http://113.12.136.85:4022/udp/239.81.0.67:4056
嘉佳卡通广西,http://113.12.136.85:4022/udp/239.81.0.64:4056
卡酷动画广西,http://113.12.136.85:4022/udp/239.81.0.62:4056
金鹰卡通广西,http://113.12.136.85:4022/udp/239.81.0.61:4056
动漫频道广西,http://113.12.136.85:4022/udp/239.81.0.235:4056
少儿动画广西,http://113.12.136.85:4022/udp/239.81.0.82:4056
动漫秀场广西,http://113.12.136.85:4022/udp/239.81.0.68:4056
纪实频道广西,http://113.12.136.85:4022/udp/239.81.0.78:4056
求索频道广西,http://113.12.136.85:4022/udp/239.81.0.202:4056
CCTV-4K广西,http://113.12.136.85:4022/udp/239.81.0.69:4056
CCTV-4K广西,http://113.12.136.85:4022/udp/239.81.0.71:4056
IPTV足球广西,http://113.12.136.85:4022/udp/239.81.0.97:4056
先锋乒羽广西,http://113.12.136.85:4022/udp/239.81.0.236:4056
极速汽车广西,http://113.12.136.85:4022/udp/239.81.0.73:4056
网络棋牌广西,http://113.12.136.85:4022/udp/239.81.0.237:4056
游戏风云广西,http://113.12.136.85:4022/udp/239.81.0.72:4056
电竞游_1广西,http://113.12.136.85:4022/udp/239.81.0.203:4056
电竞游_2广西,http://113.12.136.85:4022/udp/239.81.0.201:4056
收视指南广西,http://113.12.136.85:4022/udp/239.81.0.86:4056
中国天气广西,http://113.12.136.85:4022/udp/239.81.0.63:4056
聚鲨环球广西,http://113.12.136.85:4022/udp/239.81.0.98:4056
央广购物广西,http://113.12.136.85:4022/udp/239.81.0.131:4056
优购物频广西,http://113.12.136.85:4022/udp/239.81.0.132:4056
山西电信,#genre#
CCTV-01山西,http://110.177.146.152:888/udp/239.1.1.7:8007
CCTV-02山西,http://110.177.146.152:888/udp/239.1.1.8:8008
CCTV-03山西,http://110.177.146.152:888/udp/239.1.1.9:8009
CCTV-04山西,http://110.177.146.152:888/udp/239.1.1.10:8010
CCTV-05山西,http://110.177.146.152:888/udp/239.1.1.11:8011
CCTV-5+山西,http://110.177.146.152:888/udp/239.1.1.12:8012
CCTV-06山西,http://110.177.146.152:888/udp/239.1.1.13:8013
CCTV-07山西,http://110.177.146.152:888/udp/239.1.1.14:8014
CCTV-08山西,http://110.177.146.152:888/udp/239.1.1.15:8015
CCTV-09山西,http://110.177.146.152:888/udp/239.1.1.16:8016
CCTV-10山西,http://110.177.146.152:888/udp/239.1.1.17:8017
CCTV-11山西,http://110.177.146.152:888/udp/239.1.1.18:8018
CCTV-12山西,http://110.177.146.152:888/udp/239.1.1.19:8019
CCTV-13山西,http://110.177.146.152:888/udp/239.1.1.20:8020
CCTV-14山西,http://110.177.146.152:888/udp/239.1.1.21:8021
CCTV-15山西,http://110.177.146.152:888/udp/239.1.1.22:8022
CCTV-16山西,http://110.177.146.152:888/udp/239.1.1.122:8122
CCTV-17山西,http://110.177.146.152:888/udp/239.1.1.23:8023
女性时尚山西,http://110.177.146.152:888/udp/239.1.1.89:8089
电视指南山西,http://110.177.146.152:888/udp/239.1.1.90:8090
文化精品山西,http://110.177.146.152:888/udp/239.1.1.91:8091
风云剧场山西,http://110.177.146.152:888/udp/239.1.1.93:8093
第一剧场山西,http://110.177.146.152:888/udp/239.1.1.94:8094
怀旧剧场山西,http://110.177.146.152:888/udp/239.1.1.95:8095
风云音乐山西,http://110.177.146.152:888/udp/239.1.1.96:8096
兵器科技山西,http://110.177.146.152:888/udp/239.1.1.97:8097
世界地理山西,http://110.177.146.152:888/udp/239.1.1.99:8099
央视台球山西,http://110.177.146.152:888/udp/239.1.1.100:8100
风云足球山西,http://110.177.146.152:888/udp/239.1.1.101:8101
高尔网球山西,http://110.177.146.152:888/udp/239.1.1.102:8102
中国教_1山西,http://110.177.146.152:888/udp/239.1.1.65:8065
中国教_2山西,http://110.177.146.152:888/udp/239.1.1.66:8066
中国教_4山西,http://110.177.146.152:888/udp/239.1.1.67:8067
环球奇观山西,http://110.177.146.152:888/udp/239.1.1.98:8098
发现之旅山西,http://110.177.146.152:888/udp/239.1.1.103:8103
中学生频山西,http://110.177.146.152:888/udp/239.1.1.104:8104
湖南卫视山西,http://110.177.146.152:888/udp/239.1.1.28:8028
四川卫视山西,http://110.177.146.152:888/udp/239.1.1.29:8029
吉林卫视山西,http://110.177.146.152:888/udp/239.1.1.30:8030
上海卫视山西,http://110.177.146.152:888/udp/239.1.1.31:8031
湖北卫视山西,http://110.177.146.152:888/udp/239.1.1.32:8032
东南卫视山西,http://110.177.146.152:888/udp/239.1.1.33:8033
河南卫视山西,http://110.177.146.152:888/udp/239.1.1.34:8034
江苏卫视山西,http://110.177.146.152:888/udp/239.1.1.35:8035
重庆卫视山西,http://110.177.146.152:888/udp/239.1.1.36:8036
黑龙江视山西,http://110.177.146.152:888/udp/239.1.1.37:8037
浙江卫视山西,http://110.177.146.152:888/udp/239.1.1.38:8038
深圳卫视山西,http://110.177.146.152:888/udp/239.1.1.39:8039
广西卫视山西,http://110.177.146.152:888/udp/239.1.1.40:8040
北京卫视山西,http://110.177.146.152:888/udp/239.1.1.41:8041
辽宁卫视山西,http://110.177.146.152:888/udp/239.1.1.42:8042
贵州卫视山西,http://110.177.146.152:888/udp/239.1.1.43:8043
安徽卫视山西,http://110.177.146.152:888/udp/239.1.1.44:8044
纪实人文山西,http://110.177.146.152:888/udp/239.1.1.45:8045
天津卫视山西,http://110.177.146.152:888/udp/239.1.1.46:8046
山东卫视山西,http://110.177.146.152:888/udp/239.1.1.47:8047
河北卫视山西,http://110.177.146.152:888/udp/239.1.1.48:8048
广东卫视山西,http://110.177.146.152:888/udp/239.1.1.49:8049
江西卫视山西,http://110.177.146.152:888/udp/239.1.1.52:8052
陕西卫标山西,http://110.177.146.152:888/udp/239.1.1.50:8050
甘肃卫标山西,http://110.177.146.152:888/udp/239.1.1.51:8051
青海卫标山西,http://110.177.146.152:888/udp/239.1.1.53:8053
云南卫标山西,http://110.177.146.152:888/udp/239.1.1.54:8054
